pdf_to_chunks_pipeline,11.431960821151733,1767984111.7508662
extract_pdf_pages,18.198429346084595,1767984147.1128023
normalize_text,0.0002884864807128906,1767984147.1131475
normalize_text,6.175041198730469e-05,1767984147.1132283
normalize_text,8.702278137207031e-05,1767984147.1133308
normalize_text,8.440017700195312e-05,1767984147.1134324
normalize_text,8.20159912109375e-05,1767984147.1135268
normalize_text,0.00015473365783691406,1767984147.1136968
normalize_text,0.0001971721649169922,1767984147.113908
normalize_text,0.00014662742614746094,1767984147.11407
normalize_text,0.00018858909606933594,1767984147.114273
normalize_text,0.0001952648162841797,1767984147.114484
normalize_text,0.00017833709716796875,1767984147.1146777
normalize_text,0.0002200603485107422,1767984147.114912
normalize_text,0.00018930435180664062,1767984147.1151166
normalize_text,0.00027060508728027344,1767984147.115405
normalize_text,0.0002815723419189453,1767984147.1157026
normalize_text,0.00025963783264160156,1767984147.1159773
normalize_text,0.00025773048400878906,1767984147.1162496
normalize_text,0.0002567768096923828,1767984147.11652
normalize_text,0.0002624988555908203,1767984147.1167986
normalize_text,0.00023746490478515625,1767984147.1170526
normalize_text,0.00023651123046875,1767984147.117305
normalize_text,0.0002601146697998047,1767984147.1175802
normalize_text,0.0002105236053466797,1767984147.1178057
normalize_text,0.0002467632293701172,1767984147.1180682
normalize_text,0.00028705596923828125,1767984147.1183698
normalize_text,0.00027108192443847656,1767984147.1186562
normalize_text,0.00019860267639160156,1767984147.1188693
normalize_text,0.0002868175506591797,1767984147.1191692
normalize_text,0.00028824806213378906,1767984147.1194718
normalize_text,0.0002315044403076172,1767984147.1197178
normalize_text,0.000255584716796875,1767984147.1199868
normalize_text,0.00023698806762695312,1767984147.1202376
normalize_text,0.00025391578674316406,1767984147.1205053
normalize_text,0.0002582073211669922,1767984147.120778
normalize_text,0.0002071857452392578,1767984147.120999
normalize_text,0.00026416778564453125,1767984147.1212785
normalize_text,0.00027108192443847656,1767984147.1215644
normalize_text,0.0002760887145996094,1767984147.1218555
normalize_text,0.0002732276916503906,1767984147.1221445
normalize_text,0.00025773048400878906,1767984147.1224158
normalize_text,0.0002796649932861328,1767984147.1227105
normalize_text,0.00026226043701171875,1767984147.1229863
normalize_text,0.00025963783264160156,1767984147.123261
normalize_text,0.0002562999725341797,1767984147.1235304
normalize_text,0.00025534629821777344,1767984147.1238
normalize_text,0.00024008750915527344,1767984147.1240544
normalize_text,0.00026917457580566406,1767984147.1243382
normalize_text,0.00026154518127441406,1767984147.1246135
normalize_text,0.0002338886260986328,1767984147.1248624
normalize_text,0.0002570152282714844,1767984147.1251333
normalize_text,0.00028228759765625,1767984147.1254303
normalize_text,0.00018835067749023438,1767984147.1256337
normalize_text,0.00018978118896484375,1767984147.1258376
normalize_text,0.000270843505859375,1767984147.126122
normalize_text,0.00024247169494628906,1767984147.1263785
normalize_text,0.0002465248107910156,1767984147.1266394
normalize_text,0.0002200603485107422,1767984147.1268744
normalize_text,0.00026035308837890625,1767984147.1271496
normalize_text,0.000247955322265625,1767984147.1274116
normalize_text,0.00021719932556152344,1767984147.1276436
normalize_text,0.0002579689025878906,1767984147.1279166
normalize_text,0.00023627281188964844,1767984147.1281674
normalize_text,0.00021576881408691406,1767984147.1283972
normalize_text,0.00023055076599121094,1767984147.1286426
normalize_text,0.00015926361083984375,1767984147.1288164
normalize_text,0.0002186298370361328,1767984147.1290488
normalize_text,0.0002562999725341797,1767984147.1293218
normalize_text,0.00021076202392578125,1767984147.1295457
normalize_text,0.0001857280731201172,1767984147.129746
normalize_text,0.00019359588623046875,1767984147.1299546
normalize_text,0.000244140625,1767984147.1302235
normalize_text,0.00023746490478515625,1767984147.130475
normalize_text,0.00023984909057617188,1767984147.1307275
normalize_text,0.0002510547637939453,1767984147.130992
normalize_text,0.00026297569274902344,1767984147.1312678
normalize_text,0.0002117156982421875,1767984147.1314926
normalize_text,0.00026679039001464844,1767984147.131773
normalize_text,0.0002827644348144531,1767984147.1320696
normalize_text,0.0002608299255371094,1767984147.1323435
normalize_text,0.00027561187744140625,1767984147.1326344
normalize_text,0.0002803802490234375,1767984147.1329286
normalize_text,0.00028514862060546875,1767984147.1332293
normalize_text,0.0002562999725341797,1767984147.1334996
normalize_text,0.00025534629821777344,1767984147.1337693
normalize_text,0.0002396106719970703,1767984147.1340222
normalize_text,0.0002472400665283203,1767984147.1342835
normalize_text,0.0002589225769042969,1767984147.1345568
normalize_text,0.0002639293670654297,1767984147.1348352
normalize_text,0.00026798248291015625,1767984147.1351168
normalize_text,0.0002942085266113281,1767984147.1354249
